課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
"Data Ethics, AI and Responsible Innovation",5 out of 5 stars,21 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/data-ethics-ai-and-responsible-innovation,5 modules,"Data Governance, Innovation, Analytical Skills, Data Security, Social Sciences, Law, Regulation, and Compliance, Diversity Awareness, Ethical Standards And Conduct, Accountability, Big Data, Information Privacy, Machine Learning, Algorithms, Data Ethics, Artificial Intelligence, Decision Making",Week 1: Law and Ethics | Week 2: Crime and Justice | Week 3: Home and City | Week 4: Money and Markets | Week 5: Life and Health,"Dr Ewa Luger, ProfessorMichael Rovatsos, The University of Edinburgh",Starts Jul 17,15 hours to complete,
Preparing for DP-900: Microsoft Azure Data Fundamentals Exam,4.6 out of 5 stars,122 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-dp-900-exam-prep,4 modules,"Data Lakes, Microsoft Azure, Databases, Data Storage, Relational Databases, Data Warehousing, Test Planning, Cloud Computing, SQL, NoSQL, Cloud Storage, Analytics",Certification and Exam Preparation | Exam Prep 1 | Exam Prep 2 | Full Practice Exam,,Starts Jul 17,5 hours to complete,
Modern Data Warehouse Analytics in Microsoft Azure,4.5 out of 5 stars,120 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-warehouse-analytics-microsoft-azure,2 modules,"Data Processing, Data Lakes, Power BI, Cloud Services, Azure Synapse Analytics, Databases, Microsoft Azure, Databricks, Data Warehousing, Data Integration, Data Visualization, Cloud Storage, Analytics, Big Data, Data Visualization Software, Extract, Transform, Load, Data Pipelines, Business Intelligence","Data Ingestion, Storage, and Processing in Microsoft Azure | Get Started Building with Power BI",,Starts Jul 17,4 hours to complete,
Analíticas y Métricas de Marketing,4.7 out of 5 stars,188 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/analticas-y-mtricas-de-marketing,4 modules,"User Research, Competitive Analysis, Target Audience, Marketing Analytics, Performance Measurement, Google Analytics, Web Analytics and SEO, Digital Marketing, Content Performance Analysis, Key Performance Indicators (KPIs), Analytics, Marketing Effectiveness, Business Metrics, Web Analytics",Tema 1. IntroducciÃ³n a las Herramientas de AnÃ¡lisis y MediciÃ³n | Tema 2. Â¿CuÃ¡l es la relaciÃ³n entre el Marketing Digital y la AnalÃ­tica Digital? | Tema 3. Conociendo los Principales AnÃ¡lisis de Marketing Digital | Tema 4. Fallas Recurrentes en las empresas,"Rafael JosÃ© Arria Ramos, TecnolÃ³gico de Monterrey",Starts Jul 17,Flexible schedule,Approx. 29 hours.Learn at your own pace
Inteligencia Artificial centrada en el ser humano,4.7 out of 5 stars,113 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/inteligencia-artificial-centrada-en-el-ser-humano,4 modules,"Automation, Human Computer Interaction, Ethical Standards And Conduct, Human Machine Interfaces, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Human Centered Design, Human Factors, Agentic systems, Machine Learning",Tema 1. Â¿QuÃ© es inteligencia? | Tema 2. Interacciones entre humanos y sistemas | Tema 3. Confiar o no confiar | Tema 4. AutonomÃ­a y supervisiÃ³n,"Florian Richter, TecnolÃ³gico de Monterrey",Starts Jul 17,Flexible schedule,Approx. 24 hours.Learn at your own pace
Cybersecurity and Mobility,4.5 out of 5 stars,630 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybersecurity-mobility,4 modules,"Enterprise Application Management, Emerging Technologies, Data Security, Mobile Security, Business, Cyber Security Strategy, Cyber Threat Intelligence, Internet Of Things, Cybersecurity, Technology Strategies, Network Security",Welcome to the Course! | Mobility Inc. | Cybersecurity | What's Next?,"Dr. Humayun Zafar, CEH, CISM, CRISC, PCIP, Kennesaw State University",Starts Jul 17,Flexible schedule,Approx. 15 hours.Learn at your own pace
Machine Learning with Apache Spark,4.5 out of 5 stars,104 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-with-apache-spark,4 modules,"Predictive Modeling, Supervised Learning, Apache Spark, Apache Hadoop, Data Transformation, Classification And Regression Tree (CART), Regression Analysis, Applied Machine Learning, PySpark, Extract, Transform, Load, Data Pipelines, Unsupervised Learning, Machine Learning, Data Processing, Generative AI",Get Started with Machine Learning | Machine Learning with Apache Spark | Data Engineering for Machine Learning using Apache Spark | Final Project,"IBM Skills Network Team, Ramesh Sannareddy",Starts Jul 17,15 hours to complete,
Microsoft Power Platform Fundamentals,4.3 out of 5 stars,153 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/microsoft-power-platform-fundamentals,6 modules,"Customer Engagement, Application Development, Data Analysis, Business Process Automation, Workflow Management, Microsoft Power Platform, Power BI, Data Analysis Software, Dashboard, Microsoft Power Automate/Flow, Data Visualization, Business Intelligence, ChatGPT, Business Process",Introduction to Microsoft Power Platform | Create custom solutions for everyday problems | Build an automated solution | Power BI | Power Virtual Agents | The practice exam,,Starts Jul 17,Flexible schedule,Approx. 25 hours.Learn at your own pace
Deep Learning with PyTorch,4.5 out of 5 stars,48 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/advanced-deep-learning-with-pytorch,6 modules,"Regression Analysis, PyTorch (Machine Learning Library), Artificial Intelligence and Machine Learning (AI/ML), Supervised Learning, Deep Learning, Computer Vision, Applied Machine Learning, Artificial Neural Networks",Logistic Regression Cross Entropy Loss | Softmax Regression | Shallow Neural Networks | Deep Networks | Convolutional Neural Networks | Final Project,Joseph Santarcangelo,Starts Jul 17,20 hours to complete,
IA Para Todos (Português),4.9 out of 5 stars,19 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-everyone-pt,4 modules,"Artificial Intelligence, Deep Learning, Data Science, Business Strategy, Market Opportunities, Applied Machine Learning, Artificial Neural Networks, Strategic Thinking, Business Transformation, Data Ethics, Machine Learning",O que Ã© IA? | CriaÃ§Ã£o de projetos de IA | CriaÃ§Ã£o de IA em sua empresa | IA e sociedade,Andrew Ng,Starts Jul 17,6 hours to complete,
How to Build an Executive Presence,4.4 out of 5 stars,51 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/how-to-build-an-executive-presence,1 module,"Leadership, Assertiveness, Collaboration, Relationship Management, Professionalism, Emotional Intelligence, Adaptability, Communication, Professional Development, Executive Presence, Trustworthiness, Brand Awareness, Influencing, Return On Investment",How to Build an Executive Presence,"Anya Soto, Coursera Instructor Network",Starts Jul 17,1 hour to complete,
"Generative AI for Kids, Parents, and Teachers",4.7 out of 5 stars,89 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-kids,4 modules,"Artificial Intelligence, Prompt Engineering, Problem Solving, Technical Communication, Creativity, ChatGPT, Brainstorming, Generative AI, Resourcefulness, Creative Thinking, Critical Thinking","Learning to Explore with Generative AI | Prompting with Photos: Multimodal Prompting for Kids | Asking for Options, Not Answers | Iterative Refinement with Prompts","Dr. Jules White, Vanderbilt University",Starts Jul 17,Flexible schedule,Learn at your own pace
Conflict Management For Everyone,4.7 out of 5 stars,55 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/conflictmanagementforeveryone,,"Contingency Planning, Communication, Verbal Communication Skills, Tactfulness, Composure, Interpersonal Communications, De-escalation Techniques, Active Listening, Brainstorming, Empathy, Expectation Management, Strategic Planning",Assessing Conflict | Managing Conflict | Negotiation | Resolving and Transforming Conflict,Arizona State University,Starts Jul 17,1 month,at 10 hours. a week
Fintech Startups in Emerging Markets,4.7 out of 5 stars,239 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/fintech-startups-emerging-markets,,"Financial Regulation, Machine Learning, Entrepreneurship, New Business Development, Business Strategies, Design Thinking, Financial Regulations, Video Production, FinTech, Regulation and Legal Compliance, Innovation, Ledgers (Accounting)",Financial Regulation in Emerging Markets and the Rise of Fintech Companies | How Entrepreneurs in Emerging Markets can master the Blockchain Technology | Building Fintech Startups in Emerging Markets | Capstone Course: Start Up Your Fintech Future,"Co-Pierre Georg, University of Cape Town",Starts Jul 17,1 month,at 10 hours. a week
Data Analysis and Visualization with Python,4.2 out of 5 stars,50 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/microsoft-data-analysis-visualization-with-python,5 modules,"Matplotlib, Data Manipulation, Data Visualization, Data Ethics, Data Visualization Software, Python Programming, Data Cleansing, Interactive Data Visualization, Generative AI, Artificial Intelligence, Data Analysis, Pandas (Python Package), Data Transformation, Scikit Learn (Machine Learning Library), Jupyter, Exploratory Data Analysis, Data Storytelling, Machine Learning, Plotly",Introduction to data analysis | Data processing and manipulation | Data visualization | Introduction to generative AI | Introduction to machine learning,,Starts Jul 17,21 hours to complete,
Preparing for AI-900: Microsoft Azure AI Fundamentals exam,4.7 out of 5 stars,158 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-ai-900-exam-prep,4 modules,"Machine Learning, Computer Vision, Data Science, Artificial Intelligence and Machine Learning (AI/ML), Microsoft Azure, Predictive Modeling, Applied Machine Learning, Artificial Intelligence, Natural Language Processing, Large Language Modeling",Prepare for the AI-900: Microsoft Azure AI Fundamentals exam | Exam Prep 1 | Exam prep 2 | Exam prep 3,,Starts Jul 17,9 hours to complete,
Introduction to Generative AI for Developers With Copilot,4.6 out of 5 stars,39 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-generative-ai-for-developers-with-copilot,2 modules,"Software Development Tools, Microsoft Copilot, Generative AI, Software Documentation, Artificial Intelligence, Risk Management Framework, Code Review, Program Development, Data Ethics, Process Driven Development",Basics of Generative AI | An Overview of Generative AI for Development,,Starts Jul 17,5 hours to complete,
Ubiquitous Learning and Instructional Technologies,4.6 out of 5 stars,71 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ubiquitouslearning,4 modules,"Computer Programming, Interactive Design, Computer Science, Education Software and Technology, Instructional Strategies, Collaborative Software, Cloud Applications, Artificial Intelligence, Innovation, Learning Management Systems, Pedagogy",Course Orientation | Ubiquitous Learning | Instructional Technologies | Goals and Outcomes,"Dr William Cope, Dr Mary Kalantzis, University of Illinois Urbana-Champaign",Starts Jul 17,Flexible schedule,Learn at your own pace
Machine Learning Using SAS Viya,4.7 out of 5 stars,101 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/machine-learning-sas,9 modules,"Statistical Programming, Decision Tree Learning, Predictive Modeling, Performance Tuning, Applied Machine Learning, SAS (Software), Supervised Learning, Data Processing, Data Analysis, Feature Engineering, Artificial Neural Networks, Machine Learning",Course Overview | Getting Started with Machine Learning and SASÂ®  Viya | Data Preprocessing and Algorithm Selection | Decision Trees and Ensembles of Trees | Neural Networks | Support Vector Machines | Model Assessment and Deployment | Additional Nodes | Certification Practice Exam,"Jeff Thompson, Catherine Truxillo",Starts Jul 17,35 hours to complete,
Recommender Systems:  Evaluation and Metrics,4.4 out of 5 stars,235 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/recommender-metrics,5 modules,"Performance Metric, Usability Testing, Performance Measurement, Benchmarking, Analysis, Data-Driven Decision-Making, Predictive Analytics, Data Collection, A/B Testing, Customer Engagement",Preface | Basic Prediction and Recommendation Metrics | Advanced Metrics and Offline Evaluation | Online Evaluation | Evaluation Design,"Michael D. Ekstrand, Joseph A Konstan, University of Minnesota",Starts Jul 17,Flexible schedule,Learn at your own pace
Deep Learning for Computer Vision,4.9 out of 5 stars,23 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/deep-learning-computer-vision,,"Predictive Modeling, Machine Learning Methods, Data Synthesis, Applied Machine Learning, Matlab, Data Visualization, Medical Imaging, Computer Vision, Artificial Neural Networks, PyTorch (Machine Learning Library), Performance Tuning, Artificial Intelligence and Machine Learning (AI/ML)",Introduction to Deep Learning for Computer Vision | Deep Learning for Object Detection | Advanced Deep Learning Techniques for Computer Vision,"Amanda Wang, Megan Thompson, Mehdi Alemi, Matt Rich, Brandon Armstrong",Starts Jul 17,1 month,at 10 hours. a week
