課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
NIST 800-171,4.6 out of 5 stars,47 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/nist-800-171,7 modules,"Personally Identifiable Information, Continuous Monitoring, Security Requirements Analysis, Information Assurance, Information Systems Security, Document Management, Data Security, Cyber Security Policies, Security Controls",Review the DFARS Requirement that led to NIST 800-171 | Understanding the NIST 800-171 Controls | Understand and Create Policies and Plans | Create and SSP for Implemented Controls | Create a POAM for Unimplemented Controls | Review how NIST 800-171 compliance prepares an org for CMMC Levels 1-3 | Putting it all together,Dave Hatter,Starts Jul 19,Flexible schedule,Learn at your own pace
In the Trenches: Security Operations Center,4.7 out of 5 stars,51 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/in-the-trenches-security-operations-center,8 modules,"Intrusion Detection and Prevention, Network Monitoring, Cybersecurity, Computer Security Incident Management, Incident Response, Security Information and Event Management (SIEM), Threat Management, Cyber Threat Hunting, Security Controls, Event Monitoring, Threat Detection, Vulnerability Assessments, Vulnerability Management, Cyber Attacks","Lab Setup | Enterprise Security Operations | Hacker Tactics, Techniques, and Procedures | Defensive Tools for the Modern Enterprise | Event Monitoring and Threat Hunting | Vulnerability Management | Incident Response | Course Conclusion and Final Comments",,Starts Jul 19,11 hours to complete,
Introduction to Ethical Hacking,3.5 out of 5 stars,13 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/introduction-to-ethical-hacking,,"Web Applications, Malware Protection, Mobile Security, Vulnerability Assessments, Security Testing, Open Web Application Security Project (OWASP), Wireless Networks, Cyber Threat Intelligence, Network Security, Public Key Infrastructure, Cryptography, MITRE ATT&CK Framework",Introduction to Penetration Testing and Ethical Hacking | Advanced Cybersecurity Techniques | Advanced Cybersecurity Topics,"Jason Crossland, Johns Hopkins University",Starts Jul 19,4 months,at 6 hours. a week
Ethical Issues in Data Science,4.7 out of 5 stars,43 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ethical-issues-data-science,5 modules,"Diversity Awareness, Data Ethics, Healthcare Ethics, Emerging Technologies, Machine Learning Algorithms, Data Security, Artificial Intelligence, Data Science, Algorithms, Information Privacy, Medical Privacy, Ethical Standards And Conduct, Cybersecurity","Ethical Foundations | Internet, Privacy, and Security | Professional Ethics | Algorithmic Bias | Medical Applications and Implications","Bobby Schnabel, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Approx. 23 hours.Learn at your own pace
CompTIA CASP+ (CAS-004),4.7 out of 5 stars,11 reviews,Beginner · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/packt-comptia-casp-plus-cas-004-v1,,"Threat Detection, Infrastructure Security, Computer Security Incident Management, Disaster Recovery, Vulnerability Assessments, Governance Risk Management and Compliance, Threat Management, Regulation and Legal Compliance, Software-Defined Networking, Risk Management, Regulatory Compliance, Vulnerability Management","Advanced Security Architecture | Security Operations | Security Engineering and Cryptography | Governance, Risk, and Compliance",Packt - Course Instructors,Starts Jul 19,1 month,at 10 hours. a week
Dominant Risk Management Standards and Frameworks,4.7 out of 5 stars,41 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/dominant-risk-management-standards-and-frameworks,6 modules,"Enterprise Risk Management (ERM), Governance Risk Management and Compliance, Risk Management, ISO/IEC 27001, Cost Benefit Analysis, Cybersecurity, Risk Mitigation, Risk Management Framework, Business Risk Management, Cyber Risk, NIST 800-53, Security Controls, Risk Analysis",Welcome to Dominant Risk Management Standards and Frameworks (Course 3) | The Dominant Risk Management Standards Organizations: NIST and the ISO (Module 3.1) | NIST Risk Management Framework (Module 3.2) | The ISO Approach to Risk Management (Module 3.3) | Other Approaches and Tools for Risk Management (Module 3.4) | Course Wrap-up,"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University",Starts Jul 19,8 hours to complete,
Vector Databases: An Introduction with Chroma DB,4.6 out of 5 stars,35 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/vector-databases-introduction-with-chromadb,1 module,"Data Architecture, Scalability, Data Storage Technologies, NoSQL, Databases, Database Architecture and Administration, Database Management, AI Personalization, Image Analysis, Generative AI",Building Blocks of Vector Databases,"IBM Skills Network Team, Richa Arora",Starts Jul 19,4 hours to complete,
Introdução aos Sistemas de Informação para Negócios,4.7 out of 5 stars,69 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/introducao-aos-sistemas-de-informacao-para-negocios,,"Social Media, Service Management, Data Strategy, Systems Integration, IT Service Management, Organizational Strategy, DevOps, Application Programming Interface (API), Information Technology Infrastructure Library, E-Commerce, Digital Transformation, Information Systems Security",Sistemas e Tecnologias Digitais nas OrganizaÃ§Ãµes | Gerenciamento de ServiÃ§os de TI | IntegraÃ§Ã£o e CiberseguranÃ§a entre os Sistemas de InformaÃ§Ã£o | Uma Perspectiva PrÃ¡tica da TransformaÃ§Ã£o Digital,"Cesar Alexandre de Souza, Edson Germano, Italo Flammia, Manoel Veras, FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o",Starts Jul 19,3 months,at 10 hours. a week
Automated Cyber Security Incident Response,4.8 out of 5 stars,66 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/automated-incident-response,4 modules,"Data Analysis Software, Continuous Monitoring, Intrusion Detection and Prevention, Incident Response, Anomaly Detection, Incident Management, Cybersecurity, Computer Security Incident Management, Event Monitoring, Cyber Threat Hunting, Security Information and Event Management (SIEM), Artificial Intelligence and Machine Learning (AI/ML), Threat Detection, System Monitoring, Automation",Introduction to Automated Incident Response | Automated Incident Detection and Triage | Automated Incident Containment and Mitigation | Incident Response Automation Tools and Future Trends,,Starts Jul 19,5 hours to complete,
Security Operations,4.8 out of 5 stars,9 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-security-operations-mrcgl,2 modules,"Configuration Management, Incident Response, Intrusion Detection and Prevention, Patch Management, Safety and Security, Identity and Access Management, Security Information and Event Management (SIEM), Security Management, Threat Management, Threat Detection, Change Control, Disaster Recovery, Vulnerability Management, Cybersecurity, Infrastructure Security, Hardening, Incident Management","Incident Management and Security Operations | Recovery, Continuity, and Physical Security",Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Automated Cyber Security Incident Response,4.8 out of 5 stars,66 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/automated-incident-response,4 modules,"Data Analysis Software, Continuous Monitoring, Intrusion Detection and Prevention, Incident Response, Anomaly Detection, Incident Management, Cybersecurity, Computer Security Incident Management, Event Monitoring, Cyber Threat Hunting, Security Information and Event Management (SIEM), Artificial Intelligence and Machine Learning (AI/ML), Threat Detection, System Monitoring, Automation",Introduction to Automated Incident Response | Automated Incident Detection and Triage | Automated Incident Containment and Mitigation | Incident Response Automation Tools and Future Trends,,Starts Jul 19,5 hours to complete,
Enterprise Firewall Administrator,4.4 out of 5 stars,21 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/enterprise-firewall-administrator,5 modules,"Cybersecurity, Network Architecture, Enterprise Security, Firewall, Threat Detection, Malware Protection, Network Infrastructure, System Configuration, Intrusion Detection and Prevention, Virtual Private Networks (VPN), Network Administration, Performance Tuning, Network Security, Security Controls",Introduction to Network Security Architecture | Central Management | FortiGuard and Security Profiles | Intrusion Prevention System | IPsec VPN,"Fortinet Training Institute, Fortinet, Inc.",Starts Jul 19,4 hours to complete,
Next-Generation Firewalls and Intrusion Prevention,4.4 out of 5 stars,35 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-network-security-first-course-1,4 modules,"Network Monitoring, Real Time Data, Information Systems Security, Cybersecurity, Threat Detection, Infrastructure Security, Continuous Monitoring, Threat Management, Intrusion Detection and Prevention, Network Security, Firewall, Cyber Security Strategy, Incident Response",Welcome Module | Mastering Next-Generation Firewall Basics | Intrusion Prevention Systems: Setup and Maintenance | Interpreting Output and Responding to Threats,Vinay Kumar,Starts Jul 19,8 hours to complete,
Security Architecture and Engineering,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-security-architecture-and-engineering-f4vdz,2 modules,"Encryption, Network Security, Security Engineering, Data Integrity, Public Key Infrastructure, Infrastructure Security, Authentications, Threat Modeling, Cryptography, IT Security Architecture, Application Security, Cybersecurity, Vulnerability Assessments, Computer Security, Security Controls, Information Systems Security",Security Design Principles and Models | Vulnerabilities and Cryptographic Security,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Linux for Security Experts,5 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-linux-for-security-experts,3 modules,"Vulnerability Scanning, Linux, File Management, Cybersecurity, Threat Detection, Linux Commands, Vulnerability Assessments, Application Security, Linux Administration, Security Controls, Containerization, User Accounts, Wireless Networks, Penetration Testing, Network Monitoring, Authorization (Computing), Network Security, System Monitoring, Cyber Security Assessment, Hardening","Security Fundamentals | System Isolation | Monitoring, Testing and Responding","Sharon Jason, Max Kraev",Starts Jul 19,Flexible schedule,Learn at your own pace
TECH MeD: Transdisciplinary Education for Critical Hacks of Medical Devices,4.4 out of 5 stars,28 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/tech-med-medical-devices,5 modules,"Telehealth, Health Informatics, Vulnerability, Cybersecurity, Security Awareness, Health Technology, Law, Regulation, and Compliance, Internet Of Things, Regulatory Compliance, Patient Safety, Data Ethics, Medical Privacy, Vulnerability Assessments, Legal Risk, Threat Modeling, Medical Equipment and Technology, Healthcare Industry Knowledge, Health Care, Security Controls, Healthcare Ethics",Introduction and Medical Issues | Technical Issues Part 1 | Technical Issues Part 2 | Legal Issues | Ethical and Policy Issues,"Lauren Solberg, Michael Bachmann, Adam Shniderman, Molly Weinburgh, Brittany Bachmann, University of Florida",Starts Jul 19,Flexible schedule,Learn at your own pace
