課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Fundamentals of Network Security and Cryptography,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-fundamentals-of-network-security-and-cryptography-oa77b,2 modules,"Cloud Security, Cyber Attacks, Public Key Infrastructure, Encryption, Intrusion Detection and Prevention, Threat Modeling, Human Factors (Security), Network Security, Security Awareness, Virtual Private Networks (VPN), Network Architecture, Network Switches, Dynamic Host Configuration Protocol (DHCP), Virtual Local Area Network (VLAN), Firewall, Cybersecurity, Cryptography",Network Security and Cryptography Fundamentals | Advanced Network Security and Configuration Techniques,Packt - Course Instructors
Key Industry 4.0 Technologies in Manufacturing - 2,4.7 out of 5 stars,6 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/key-industry-4-point-0-technologies-in-manufacturing--2,4 modules,"Internet Of Things, Manufacturing Processes, Predictive Analytics, Cybersecurity, Emerging Technologies, Big Data, Production Process, Augmented and Virtual Reality (AR/VR), Virtual Environment, Manufacturing Operations, Industrial Engineering, Automation Engineering, Manufacturing and Production, Cloud Computing, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Blockchain","Artificial Intelligence and Big Data Analytics | Blockchain Technology | Virtual Reality (VR), Augmented Reality (AR) and Mixed Reality (MR) | Cloud Computing and Cyber Security",Board Infinity
Advanced Penetration Techniques,N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-advanced-penetration-techniques-ugb5l,1 module,"Security Testing, Malware Protection, Wireless Networks, Intrusion Detection and Prevention, Penetration Testing, Open Web Application Security Project (OWASP), Vulnerability Assessments, Vulnerability Management, Vulnerability Scanning, Network Protocols, Cloud Security, Network Security, Cyber Security Assessment, Application Programming Interface (API), Threat Modeling, Virtual Local Area Network (VLAN), Application Security","Advanced Exploitation, Attacks, and Defense Techniques",Packt - Course Instructors
Nmap for Penetration Testing: From Beginner to Advanced,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-nmap-for-penetration-testing-from-beginner-to-advanced-updated-for-2-t173f,8 modules,"Scripting, Network Administration, Network Analysis, Network Security, OSI Models, TCP/IP, System Configuration, Firewall, Performance Tuning, Network Protocols, Vulnerability Assessments, Vulnerability Scanning",Introduction | Networking Fundamentals | Host Discovery | Advanced Scanning | Firewall Detection and Evasion | Scan Timing and Performance | Nmap Scripting Engine (NSE) | Service Enumeration,Packt - Course Instructors
Advanced Security Architecture,N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-advanced-security-architecture-cfr8j,1 module,"Cloud Security, Infrastructure Security, Enterprise Architecture, Security Engineering, Vulnerability Assessments, Zero Trust Network Access, Network Security, Application Security, Software-Defined Networking, Cryptography, Network Architecture, IT Security Architecture, Cybersecurity, Scenario Testing, Threat Modeling",Foundations of Secure Network Design,Packt - Course Instructors
Getting Started in Port Scanning Using Nmap and Kali Linux,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-getting-started-in-port-scanning-using-nmap-and-kali-linux-vymdv,4 modules,"Infrastructure Security, TCP/IP, Linux Commands, Servers, Configuration Management, Network Security, Vulnerability Scanning, Network Monitoring, System Configuration, Command-Line Interface, Vulnerability Assessments, Linux Servers, Penetration Testing, Network Analysis, Firewall",Kali Linux and Network Security Tools | Host Discovery Using Nmap | Performing Scans Using Nmap | Protecting Your System,Packt - Course Instructors
"Inside BFSI: Structure, Challenges, and Technology",N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/inside-bfsi-structure-challenges-and-technology,5 modules,"Payment Processing, Banking, Risk Management, FinTech, Regulatory Compliance, Innovation, Customer experience strategy (CX), Financial Market, Financial Services, Environmental Social And Corporate Governance (ESG), Artificial Intelligence and Machine Learning (AI/ML), Blockchain, Cybersecurity, Digital Transformation",Industry Overview | Current Trends and Challenges | Technological Advancements and Innovations | Strategies and Best Practices | Future Outlook and Growth Drivers,Board Infinity
Implementing Security in IoT and Edge Devices,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/security-at-the-edge-course-2,3 modules,"Hardware Architecture, Information Systems Security, Data Security, Encryption, Security Engineering, Vulnerability Management, Security Requirements Analysis, Vulnerability Assessments, Threat Modeling, Cybersecurity, Internet Of Things, Information Privacy",Module 1: Understanding IoT Device Security in the Context of Edge Computing | Module 2: Building Secure IoT and Edge Devices | Module 3: Privacy Preservation in Edge Computing,Vahab Iranmanesh
Risk Management for Cyber Security Managers,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-risk-management-for-cyber-security-managers-ykriy,8 modules,"Security Controls, Cybersecurity, Risk Management, Compliance Management, Threat Modeling, Disaster Recovery, Cyber Risk, Continuous Monitoring, Business Continuity Planning, Vulnerability Assessments, Cyber Governance, Business Risk Management, Cyber Security Strategy, Incident Response, Vulnerability Scanning, Threat Management",Welcome to the Course | Introduction to Risk | Risk Management | Information Classification and Security Controls | Third-Party Cyber Risk Management | Vulnerability Management | Incident Response | Conclusion,Packt - Course Instructors
Fundamentals of Information System Security Architecture,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/information-system-security-architecture-first-course-1,3 modules,"Security Controls, Threat Modeling, Zero Trust Network Access, Data Integrity, Risk Management Framework, Cyber Security Strategy, Network Security, Information Technology Architecture, Vulnerability Assessments, IT Security Architecture, Application Security, Cybersecurity, Cyber Risk, Cyber Security Assessment, Information Systems Security",Welcome and Module 1: The Principles of Information System Security | Module 2: Existing Information Security Architecture Frameworks | Module 3: Risk Assessment Methodologies and Security,Vahab Iranmanesh
Practical Applications of FAIR™ for Cyber Risk Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/practical-applications-of-fair-for-cyber-risk-management,3 modules,"Risk Management, Business Risk Management, Compliance Management, Decision Making, Stakeholder Communications, Incident Response, Continuous Improvement Process, Cyber Risk, Cybersecurity, Risk Modeling, Financial Analysis, Enterprise Risk Management (ERM), Operational Risk, Compliance Reporting, Risk Analysis",Enhancing Cyber Risk Management with FAIR | FAIR Improves Decision-making | Reporting Materiality of a Cyber Incident,"FAIR Institute, Bernadette Dunn"
IT & Cloud Audit Masterclass – Fundamentals to Advanced,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-it-cloud-audit-masterclass-fundamentals-to-advanced-r8lym,29 modules,"ISO/IEC 27001, Technical Communication, Incident Response, IT General Controls (ITGC), Security Controls, Data Security, Identity and Access Management, Cyber Security Assessment, Control Objectives for Information and Related Technology (COBIT), Cybersecurity, Risk Management Framework, Cloud Security, Cloud Computing",Introduction - Cyber Security Audit Fundamentals | Cybersecurity Audit | IT Controls | Cybersecurity Frameworks & Standards | Cybersecurity Audit Process | Performing Cybersecurity Audit | Introduction - The Ultimate Guide to IT Auditing | IT Audit Frameworks | Types of IT Audit | IT Controls - ITGC & ITAC | IT Audit Process | Understanding Control Design & Operation | Performing an IT Audit | Attestation Engagement Test - SOC Audit | Introduction - Cloud Audit Essentials | Cloud Governance | Audit & Frameworks | Cloud Audit | Cloud Controls Testing | Cloud Service Providers (CSP) Environment | Introduction - IT Audit Application Walkthrough | Walkthrough Questionnaire | Application Walkthrough | Backup & Recovery | Getting Ready for Your Interview | IT Audit Practical Interview Questions & Answers I | IT Audit Practical Interview Questions & Answers II | IT Audit Technical Interview Questions & Answers | IT Audit Behavioral Interview Questions & Answers,Packt - Course Instructors
Check Point Jump Start - CloudGuard Workload Protection,N/A,N/A,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/check-point-jump-start---cloudguard-workload-protection,7 modules,"DevSecOps, Application Deployment, Containerization, Cloud Security, Amazon Web Services, Cloud Computing, Application Programming Interface (API), Threat Management, Cyber Threat Intelligence, Serverless Computing, Infrastructure Security, Kubernetes",Program introduction | Introduction to Workload protection and application security | CloudGuard Workload Protection - Container Security | Shifting protection to the left with CloudGuard ShiftLeft | CloudGuard Workload protection - Serverless Security | CloudGuard Application Security and API Protection | Program Summary,"Check Point Software Technologies, Ltd., Check Point Software Technologies Ltd."
LCFA Practice Course,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/lcfa-practice,3 modules,"Systems Administration, Cloud Computing, Open Source Technology, Git (Version Control System), Cloud Computing Architecture, Linux, Linux Administration, Information Systems Security, Public Key Infrastructure, Servers, Information Technology, Cybersecurity, Linux Commands, DevOps, Serverless Computing, Software Architecture",Linux Fundamentals Domain | Cloud Computing Fundamentals | DevOps Fundamentals,Aspen Olmsted
Understanding Google Cloud Operations and Security בעברית,5 out of 5 stars,6 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/understanding-google-cloud-security-and-operations-iw,5 modules,"Cost Management, Google Cloud Platform, Resource Allocation, Cloud Security, DevOps, System Monitoring, Information Technology Operations, Resource Management, Cloud Computing, Identity and Access Management, Data Security, Cybersecurity, Site Reliability Engineering, Cost Control, Cloud Management, Data Access",×××× | ××××× 1: ××§×¨× ×¤×× × ×¡××ª ××¢× × | ××××× 2: ××××× ××¢× × | Module 3: ××××× 3: ××¢×§× ×××¨ ××©××¨××ª×× ×××¤×¢××××ª ×©× ×¦×××ª× IT ××¢× | ×¡××××,"Google Cloud Training, Google Cloud"
Hacking WEP/WPA/WPA2 Wi-Fi Networks Using Kali Linux,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-hacking-wep-wpa-wpa2-wi-fi-networks-using-kali-linux-6xxcq,11 modules,"Network Analysis, General Networking, Wireless Networks, Network Security, Network Administration, Command-Line Interface, Linux, Virtual Machines, TCP/IP, Cryptography, Vulnerability Scanning, Penetration Testing, Linux Commands, Encryption",Introduction | Preparation | Networks Basics | Gather AP Information Before Cracking | Cracking WEP Encryption | Cracking WEP/WEP2 Encryptions | Hacking WPA-Enterprise Wi-Fi Networks | Man in the Middle Attacks | Protect Your Wi-Fi Network from All the Previous Attacks | Fully Accessing the Connected Devices | Extras,Packt - Course Instructors
